Project ID;Year;Retired Credits;Issued Credits;Vintage Credits
GS3072;2020;3869,0;141827,0;41067,0
GS3078;2016;2370,0;9570,0;2265,0
GS3105;2017;8112,0;24342,0;10000,0
GS3105;2019;7047,0;11699,0;8842,0
GS3105;2020;5260,0;10000,0;6507,0
GS3105;2021;398,0;3849,0;6102,0
GS3105;2022;7052,0;4815,0;10000,0
GS3106;2017;3768,0;8830,0;10000,0
GS3106;2018;17352,0;9973,0;9973,0
GS3106;2019;2317,0;11699,0;9198,0
GS3106;2020;6361,0;10000,0;7200,0
GS3106;2021;2690,0;4314,0;6851,0
GS3106;2022;7074,0;5399,0;10000,0
GS3107;2017;18042,0;8909,0;10000,0
GS3107;2018;11779,0;9973,0;9973,0
GS3107;2019;520,0;11699,0;10000,0
GS3107;2020;8203,0;10000,0;10000,0
GS3107;2021;2075,0;6647,0;9883,0
GS3108;2017;4628,0;24702,0;10000,0
GS3108;2019;486,0;11699,0;10000,0
GS3108;2020;8236,0;10000,0;10000,0
GS3108;2021;3996,0;6299,0;9525,0
GS3108;2022;7539,0;7016,0;9538,0
GS3253;2020;169596,0;364902,0;261469,0
GS3262;2017;958,0;10000,0;10000,0
GS3262;2018;784,0;10000,0;9619,0
GS3262;2020;12154,0;12923,0;7955,0
GS3262;2021;23184,0;15892,0;7814,0
GS3262;2023;10876,0;13959,0;3848,0
GS3267;2017;4288,0;4288,0;7039,0
GS3267;2018;6899,0;7039,0;5188,0
GS3267;2020;5188,0;5188,0;1418,0
GS3267;2021;1621,0;1621,0;1250,0
GS3267;2022;1418,0;1418,0;736,0
GS3306;2015;5000,0;8065,0;10131,0
GS3306;2017;2905,0;14611,0;9943,0
GS3306;2019;266,0;19907,0;5536,0
GS3306;2020;16366,0;2744,0;4377,0
GS3306;2021;6978,0;2337,0;425,0
GS3326;2017;18137,0;8899,0;7659,0
GS3326;2018;8069,0;8460,0;12062,0
GS3326;2019;7999,0;10000,0;7237,0
GS3344;2015;50105,0;96357,0;59182,0
GS3363;2016;33512,0;65683,0;3374,0
GS3364;2016;2753,0;80794,0;18413,0
GS3365;2016;23277,0;70829,0;28523,0
GS3365;2018;25822,0;14262,0;6109,0
GS3366;2019;8487,0;41310,0;43,0
GS3367;2018;3964,0;15780,0;31824,0
GS3367;2019;29755,0;47338,0;9782,0
GS3379;2017;2770,0;98853,0;87581,0
GS3379;2020;32712,0;205982,0;20608,0
GS3404;2017;25534,0;15164,0;15159,0
GS3404;2018;4807,0;15162,0;11450,0
GS3404;2019;28158,0;15157,0;12556,0
GS3407;2023;20074,0;22398,0;6982,0
GS3410;2021;3,0;59514,0;24529,0
GS3422;2017;9000,0;9067,0;10000,0
GS3422;2018;10035,0;9968,0;10000,0
GS3422;2019;18370,0;19774,0;8479,0
GS3422;2020;8584,0;7180,0;1761,0
GS3430;2016;7284,0;7430,0;9887,0
GS3430;2017;9722,0;10027,0;9943,0
GS3430;2019;146,0;19907,0;5536,0
GS3430;2020;10034,0;2744,0;4388,0
GS3430;2021;5464,0;2344,0;425,0
GS3431;2016;5180,0;5491,0;9850,0
GS3431;2017;7440,0;10027,0;9957,0
GS3431;2019;1076,0;19940,0;5538,0
GS3431;2020;8792,0;2744,0;4388,0
GS3431;2021;6207,0;2344,0;425,0
GS3432;2016;5941,0;6062,0;9953,0
GS3432;2017;9059,0;10027,0;9679,0
GS3432;2019;121,0;18934,0;5507,0
GS3432;2020;8520,0;2744,0;4388,0
GS3432;2021;3205,0;2344,0;425,0
GS3433;2016;2576,0;4425,0;9778,0
GS3433;2017;793,0;10027,0;9943,0
GS3433;2019;389,0;19907,0;5351,0
GS3433;2020;9745,0;2632,0;4367,0
GS3433;2021;4024,0;2344,0;425,0
GS3434;2021;83810,0;296166,0;178145,0
GS3443;2017;10000,0;10000,0;10000,0
GS3443;2018;17280,0;18677,0;10000,0
GS3443;2020;20395,0;11671,0;2899,0
GS3443;2021;1536,0;3301,0;2360,0
GS3443;2022;141,0;2119,0;2587,0
GS3443;2023;667,0;2487,0;2345,0
GS3444;2016;6908,0;7424,0;10000,0
GS3444;2019;2448,0;23315,0;6156,0
GS3444;2020;11646,0;16144,0;2254,0
GS3444;2021;9800,0;2450,0;893,0
GS3445;2020;15692,0;11675,0;7683,0
GS3445;2021;17027,0;15383,0;8538,0
GS3446;2019;8507,0;23315,0;6118,0
GS3446;2020;14578,0;16044,0;2240,0
GS3446;2021;8499,0;2435,0;1008,0
GS3447;2019;12769,0;23315,0;6206,0
GS3447;2020;3614,0;16275,0;2272,0
GS3447;2021;16619,0;2470,0;1022,0
GS3448;2016;100,0;7429,0;10000,0
GS3448;2019;9557,0;23315,0;6234,0
GS3448;2020;323,0;16350,0;2283,0
GS3448;2021;15982,0;2481,0;905,0
GS3449;2019;12181,0;20657,0;6006,0
GS3449;2021;20537,0;2391,0;1107,0
GS3450;2017;137,0;3353,0;9886,0
GS3450;2019;15530,0;20654,0;6210,0
GS3450;2020;8220,0;16285,0;2274,0
GS3450;2021;10767,0;2472,0;1144,0
GS3451;2019;5913,0;20795,0;6131,0
GS3451;2020;12732,0;16078,0;2244,0
GS3451;2021;11871,0;2440,0;1212,0
GS3482;2016;4895,0;7982,0;8738,0
GS3493;2020;39,0;232140,0;93888,0
GS3493;2022;187802,0;189369,0;107565,0
GS3509;2020;4794,0;20000,0;8326,0
GS3509;2021;183,0;8122,0;7490,0
GS3511;2022;35281,0;35000,0;56928,0
GS3512;2021;143808,0;262534,0;68082,0
GS3516;2018;2421,0;9568,0;9505,0
GS3516;2019;50,0;9505,0;8147,0
GS3516;2022;18883,0;9563,0;1872,0
GS3517;2018;2395,0;9204,0;9195,0
GS3517;2019;5765,0;9195,0;7912,0
GS3517;2021;6363,0;7912,0;8919,0
GS3517;2022;3830,0;10000,0;10000,0
GS3518;2017;483,0;5053,0;9885,0
GS3518;2021;1502,0;8558,0;8452,0
GS3518;2022;197,0;9995,0;6566,0
GS3519;2019;11821,0;9433,0;8133,0
GS3519;2021;5778,0;8133,0;8193,0
GS3519;2022;197,0;9994,0;10000,0
GS3520;2017;1460,0;5205,0;9330,0
GS3520;2019;5765,0;9094,0;7925,0
GS3520;2022;1962,0;10000,0;10000,0
GS3521;2017;1748,0;5106,0;8807,0
GS3521;2021;15734,0;7387,0;8418,0
GS3521;2022;3657,0;10000,0;10000,0
GS3522;2017;1712,0;3803,0;6395,0
GS3522;2019;2170,0;8210,0;8202,0
GS3522;2021;3755,0;8202,0;8760,0
GS3522;2022;2049,0;9994,0;9817,0
GS3523;2017;1381,0;3961,0;9282,0
GS3523;2021;9689,0;9149,0;9049,0
GS3523;2022;10497,0;9990,0;10000,0
GS3524;2017;2045,0;5115,0;9267,0
GS3524;2021;13417,0;9063,0;9006,0
GS3524;2022;9267,0;9999,0;10000,0
GS3544;2016;8401,0;7982,0;9083,0
GS3547;2019;207665,0;233053,0;60971,0
GS3547;2020;138218,0;194518,0;79890,0
GS3551;2020;22397,0;216328,0;116872,0
GS3560;2017;769,0;8993,0;10000,0
GS3560;2018;12745,0;9973,0;9694,0
GS3560;2019;5247,0;11699,0;8065,0
GS3560;2020;5027,0;9135,0;5863,0
GS3560;2021;9864,0;3477,0;5551,0
GS3560;2022;1594,0;4352,0;10000,0
GS3561;2017;3643,0;8130,0;10000,0
GS3561;2018;5241,0;9973,0;9973,0
GS3561;2019;597,0;11699,0;9471,0
GS3561;2020;7137,0;10000,0;8427,0
GS3561;2021;11025,0;4980,0;7188,0
GS3561;2022;4737,0;6233,0;9950,0
GS3563;2016;5000,0;10000,0;10008,0
GS3563;2017;2292,0;10000,0;10000,0
GS3563;2018;22310,0;18712,0;10000,0
GS3563;2020;17160,0;11671,0;3021,0
GS3563;2021;1505,0;3435,0;1377,0
GS3564;2017;6700,0;10000,0;10000,0
GS3564;2018;11640,0;17041,0;10000,0
GS3564;2020;13023,0;11671,0;2990,0
GS3564;2021;9732,0;3394,0;2160,0
GS3564;2022;1316,0;2196,0;1325,0
GS3595;2022;500,0;8528,0;8685,0
GS3597;2022;6956,0;8305,0;8436,0
GS3598;2022;8528,0;8528,0;8685,0
GS3599;2022;8457,0;8457,0;8482,0
GS3600;2022;8504,0;8504,0;8572,0
GS3601;2022;8556,0;8556,0;8544,0
GS3618;2016;1009,0;7982,0;8766,0
GS3619;2016;1726,0;7982,0;9129,0
GS3620;2016;1259,0;7982,0;8920,0
GS3626;2021;3887,0;4084,0;9258,0
GS3705;2020;20823,0;73133,0;82290,0
GS3906;2020;14496,0;14496,0;16609,0
GS3945;2017;8850,0;4532,0;9888,0
GS3945;2019;12212,0;20654,0;6218,0
GS3945;2020;8663,0;16307,0;2276,0
GS3945;2021;10739,0;2474,0;613,0
GS3947;2019;19062,0;20597,0;6139,0
GS3947;2020;9163,0;16099,0;2248,0
GS3947;2021;8498,0;2443,0;1035,0
GS3965;2018;66228,0;77735,0;42042,0
GS3965;2020;16008,0;47793,0;40542,0
GS3965;2021;30717,0;70319,0;44781,0
GS3969;2017;4500,0;214170,0;189545,0
GS3969;2018;178081,0;373792,0;195299,0
GS3969;2020;277146,0;320672,0;171066,0
GS3969;2021;251201,0;198778,0;186735,0
GS3971;2019;15438,0;15438,0;25357,0
GS3971;2021;47525,0;48575,0;26478,0
GS3971;2023;35953,0;53330,0;8794,0
GS3976;2018;326229,0;479774,0;368869,0
GS3976;2019;1189676,0;862358,0;328451,0
GS3976;2020;396215,0;258764,0;237524,0
GS3976;2021;79898,0;185939,0;250301,0
GS4036;2020;10468,0;13016,0;8017,0
GS4036;2021;10929,0;16016,0;7897,0
GS4036;2023;14352,0;15090,0;3884,0
GS4195;2021;51969,0;51478,0;22856,0
GS4202;2017;553,0;10027,0;9955,0
GS4202;2019;2000,0;19933,0;6669,0
GS4202;2020;16658,0;3426,0;5996,0
GS4202;2021;4967,0;3242,0;595,0
GS4203;2016;1251,0;3470,0;9795,0
GS4203;2017;175,0;10027,0;9934,0
GS4203;2019;1734,0;19887,0;6445,0
GS4203;2020;10652,0;3292,0;5265,0
GS4203;2021;3578,0;2812,0;510,0
GS4205;2018;20000,0;9999,0;8462,0
GS4205;2019;15253,0;9994,0;9222,0
GS4205;2020;550,0;9222,0;7090,0
GS4210;2017;4673,0;20172,0;5019,0
GS4210;2019;8809,0;17815,0;15988,0
GS4220;2020;1619,0;12501,0;6992,0
GS4220;2021;17845,0;25000,0;3719,0
GS4221;2017;7838,0;120152,0;86811,0
GS4221;2018;234339,0;205335,0;180962,0
GS4221;2020;20235,0;510331,0;389306,0
GS4233;2017;473,0;40771,0;32363,0
GS4233;2021;22500,0;81364,0;95537,0
GS4233;2022;44713,0;87094,0;136844,0
GS4236;2021;21085,0;45931,0;24306,0
GS4238;2020;57822,0;176841,0;75710,0
GS4238;2021;28758,0;142894,0;72520,0
GS4238;2023;142768,0;44972,0;19149,0
GS4240;2021;25497,0;58154,0;7204,0
GS4260;2016;10311,0;24893,0;10000,0
GS4260;2017;7208,0;10000,0;10000,0
GS4260;2018;9240,0;10000,0;10000,0
GS4260;2019;8505,0;10000,0;7074,0
GS4260;2020;2995,0;2436,0;3034,0
GS4260;2021;19712,0;3237,0;1529,0
GS4260;2023;480,0;3149,0;645,0
GS4264;2019;14133,0;246024,0;99514,0
GS4264;2020;178512,0;219593,0;88853,0
GS4270;2017;10897,0;11067,0;7641,0
GS4270;2018;8095,0;8204,0;6157,0
GS4271;2017;15325,0;17179,0;10000,0
GS4271;2018;10051,0;12538,0;10000,0
GS4271;2019;2772,0;16197,0;10000,0
GS4273;2017;23356,0;155382,0;70832,0
GS4273;2019;28211,0;141123,0;31540,0
GS4273;2021;44275,0;63346,0;38435,0
GS4288;2017;22131,0;21539,0;18795,0
GS4288;2018;24491,0;22020,0;18546,0
GS4288;2019;29466,0;18607,0;18255,0
GS4288;2020;252,0;18486,0;17945,0
GS4288;2021;33820,0;18078,0;17719,0
GS4288;2022;6030,0;17764,0;17780,0
GS4288;2023;23894,0;17674,0;8870,0
GS4290;2021;14290,0;44942,0;23278,0
GS4291;2019;12685,0;51621,0;34782,0
GS4364;2022;1535,0;1647,0;10218,0
GS4364;2023;1606,0;10218,0;12540,0
GS4372;2019;226,0;10187,0;3204,0
GS4373;2019;3676,0;9791,0;4073,0
GS4374;2019;3806,0;9457,0;2753,0
GS4375;2019;2968,0;8917,0;3204,0
GS4376;2019;1799,0;8583,0;2198,0
GS4381;2019;5000,0;6883,0;2883,0
GS4383;2020;7,0;16016,0;663,0
GS4422;2017;6222,0;2977,0;10000,0
GS4422;2018;42,0;10975,0;849,0
GS4422;2020;4224,0;10000,0;6839,0
GS4422;2021;9534,0;2961,0;3419,0
GS4422;2022;6772,0;3574,0;3882,0
GS4423;2017;6500,0;1925,0;10000,0
GS4423;2018;6500,0;10975,0;849,0
GS4423;2020;1536,0;10000,0;6839,0
GS4423;2021;10019,0;5430,0;5888,0
GS4423;2022;14653,0;3574,0;3888,0
GS4425;2021;79709,0;654574,0;48879,0
GS4442;2021;2171,0;99548,0;51980,0
GS4442;2024;38304,0;89442,0;21866,0
GS4518;2018;1500,0;10915,0;849,0
GS4518;2020;2188,0;10000,0;6254,0
GS4518;2021;9196,0;2671,0;3365,0
GS4518;2022;8371,0;3225,0;3884,0
GS4519;2018;9801,0;10571,0;876,0
GS4519;2020;5564,0;10000,0;6700,0
GS4519;2021;210,0;2879,0;3403,0
GS4519;2022;14915,0;3474,0;4070,0
GS4519;2023;3131,0;7063,0;119,0
GS4533;2022;16621,0;16819,0;19826,0
GS4533;2023;10000,0;18596,0;6460,0
GS4553;2020;15548,0;11671,0;2731,0
GS4553;2021;13208,0;3172,0;1948,0
GS4553;2022;1520,0;1925,0;1315,0
GS4557;2018;3689,0;303953,0;202616,0
GS4557;2020;105714,0;353498,0;134608,0
GS4596;2017;18921,0;25279,0;18780,0
GS4596;2018;10187,0;21729,0;18763,0
GS4596;2019;33816,0;18826,0;18458,0
GS4596;2020;3432,0;18700,0;12676,0
GS4613;2023;27059,0;27059,0;7338,0
GS4614;2023;25488,0;26873,0;7288,0
GS4615;2023;27142,0;27142,0;7361,0
GS4707;2022;27736,0;204296,0;59978,0
GS4797;2020;12630,0;10000,0;6450,0
GS4797;2021;6814,0;2768,0;3384,0
GS4797;2022;13483,0;3343,0;3855,0
GS4798;2020;9,0;10000,0;6143,0
GS4798;2021;216,0;2617,0;3356,0
GS4798;2022;12418,0;3159,0;3969,0
GS4799;2023;9661,0;32665,0;28301,0
GS4813;2019;200,0;135388,0;156495,0
GS4813;2021;71713,0;252115,0;112173,0
GS4824;2022;112,0;18059,0;8011,0
GS4824;2023;9913,0;7009,0;6118,0
GS4897;2018;7518,0;17596,0;10000,0
GS4897;2019;2397,0;10000,0;8545,0
GS4897;2020;10166,0;10000,0;3210,0
GS4898;2018;5007,0;17588,0;10000,0
GS4898;2019;5952,0;10000,0;8545,0
GS4898;2020;17335,0;10000,0;3210,0
GS4899;2018;5267,0;17854,0;9530,0
GS4899;2019;5088,0;9437,0;8401,0
GS4899;2020;16884,0;9807,0;3170,0
GS4900;2018;67,0;17615,0;9860,0
GS4900;2019;9847,0;9860,0;8441,0
GS4900;2020;19107,0;9860,0;3210,0
GS4901;2018;40,0;17535,0;10000,0
GS4901;2019;13601,0;10000,0;8331,0
GS4901;2020;8331,0;10000,0;2568,0
GS4906;2019;3812,0;12885,0;6083,0
GS4906;2021;16178,0;7353,0;3527,0
GS4906;2022;2342,0;4697,0;1719,0
GS4962;2021;173593,0;311234,0;114801,0
GS5007;2021;28164,0;301282,0;40129,0
GS5033;2019;6732,0;10000,0;8331,0
GS5033;2020;4250,0;10000,0;2568,0
GS5034;2019;3652,0;10000,0;8331,0
GS5034;2020;8793,0;10000,0;2568,0
GS5035;2019;3626,0;10000,0;8401,0
GS5035;2020;9801,0;10000,0;2640,0
GS5036;2019;36,0;10000,0;8545,0
GS5036;2020;2472,0;10000,0;3210,0
GS5038;2020;357,0;16450,0;3882,0
GS5038;2021;23857,0;2574,0;2667,0
GS5038;2022;2861,0;3153,0;2861,0
GS5039;2020;642,0;16554,0;3882,0
GS5039;2021;24068,0;2574,0;2667,0
GS5039;2022;2656,0;3153,0;2853,0
GS5039;2023;1942,0;5299,0;2364,0
GS5040;2020;289,0;16190,0;3868,0
GS5040;2021;21391,0;2565,0;2656,0
GS5040;2022;5316,0;3144,0;2865,0
GS5040;2023;3612,0;5278,0;2400,0
GS5041;2020;49,0;16681,0;3661,0
GS5041;2021;6771,0;2428,0;2516,0
GS5041;2022;16812,0;2971,0;2759,0
GS5041;2023;8087,0;4999,0;2319,0
GS5042;2020;269,0;16827,0;3597,0
GS5042;2021;3041,0;2385,0;2471,0
GS5042;2022;14028,0;2918,0;2596,0
GS5042;2023;10526,0;4910,0;2161,0
GS5043;2020;491,0;16798,0;3882,0
GS5043;2021;4072,0;2574,0;2667,0
GS5043;2022;12877,0;3153,0;2888,0
GS5043;2023;10821,0;5299,0;2419,0
GS5046;2019;2143,0;43596,0;36258,0
GS5099;2020;1163,0;62903,0;53538,0
GS5099;2023;72012,0;113284,0;22891,0
GS5106;2018;7990,0;13041,0;10000,0
GS5106;2019;9801,0;10000,0;6699,0
GS5106;2021;7695,0;8499,0;3475,0
GS5106;2023;2864,0;2649,0;870,0
GS5125;2022;260686,0;187670,0;117071,0
GS5186;2018;5471,0;13068,0;10000,0
GS5186;2019;2745,0;10000,0;6749,0
GS5186;2020;9694,0;3322,0;6105,0
GS5186;2021;9284,0;8545,0;4334,0
GS5186;2023;3715,0;3702,0;915,0
GS5187;2018;2169,0;14631,0;10000,0
GS5187;2019;7579,0;10000,0;6276,0
GS5187;2020;9801,0;3013,0;4941,0
GS5187;2021;8848,0;6955,0;2890,0
GS5188;2018;9800,0;14630,0;10000,0
GS5188;2019;9895,0;10000,0;6333,0
GS5188;2020;56,0;3046,0;4942,0
GS5188;2021;7865,0;6990,0;3018,0
GS5189;2019;14548,0;10000,0;5393,0
GS5189;2021;9146,0;5038,0;1901,0
GS5190;2019;17964,0;10000,0;4931,0
GS5190;2021;5713,0;4777,0;2590,0
GS5191;2019;14033,0;10000,0;6369,0
GS5191;2020;2500,0;3062,0;5456,0
GS5191;2021;8180,0;7681,0;2741,0
GS5191;2023;749,0;1807,0;786,0
GS5192;2019;10785,0;10000,0;7535,0
GS5192;2020;6025,0;4001,0;6833,0
GS5192;2021;7033,0;9592,0;3676,0
GS5193;2018;2417,0;8074,0;10000,0
GS5193;2019;8450,0;10000,0;6489,0
GS5193;2020;1351,0;3168,0;6271,0
GS5193;2021;10677,0;8668,0;4296,0
GS5194;2018;2870,0;8181,0;10000,0
GS5194;2019;3601,0;10000,0;5816,0
GS5194;2020;7753,0;2652,0;3769,0
GS5194;2021;6471,0;5260,0;2154,0
GS5194;2023;558,0;1749,0;348,0
GS5195;2018;166,0;1450,0;4994,0
GS5195;2019;2070,0;4994,0;2380,0
GS5195;2020;4081,0;1530,0;1338,0
GS5195;2021;333,0;1367,0;410,0
GS5196;2019;5885,0;8274,0;5608,0
GS5196;2020;1762,0;2645,0;4846,0
GS5196;2021;1537,0;6718,0;3393,0
GS5197;2020;8773,0;3034,0;5535,0
GS5197;2021;6749,0;7730,0;2627,0
GS5228;2023;10834,0;33007,0;28542,0
GS5229;2019;23746,0;122159,0;123933,0
GS5229;2020;59982,0;127325,0;130071,0
GS5229;2021;94346,0;127250,0;131172,0
GS5229;2023;91537,0;130171,0;37143,0
GS5230;2020;9528,0;10000,0;5878,0
GS5230;2021;14018,0;5878,0;5911,0
GS5244;2021;401,0;2757,0;3381,0
GS5244;2022;11692,0;2232,0;4096,0
GS5244;2023;92,0;8224,0;156,0
GS5245;2020;4834,0;10000,0;6583,0
GS5245;2021;10641,0;2833,0;3395,0
GS5257;2020;116171,0;116171,0;68518,0
GS5303;2020;105,0;7248,0;10975,0
GS5303;2021;1675,0;10975,0;14804,0
GS5303;2022;519,0;14804,0;13651,0
GS5322;2018;8973,0;9155,0;10000,0
GS5322;2019;9582,0;9777,0;4662,0
GS5322;2020;617,0;1565,0;5012,0
GS5322;2021;1294,0;5986,0;2918,0
GS5323;2018;8828,0;9007,0;10000,0
GS5323;2019;9346,0;9536,0;4653,0
GS5323;2021;1891,0;5934,0;2892,0
GS5324;2018;7160,0;7305,0;10000,0
GS5324;2019;9568,0;9763,0;4662,0
GS5324;2021;1874,0;5986,0;2918,0
GS5325;2020;7516,0;18238,0;9608,0
GS5325;2021;20318,0;9499,0;9850,0
GS5325;2023;15937,0;10000,0;3288,0
GS5326;2020;7501,0;18238,0;9792,0
GS5326;2021;15932,0;9774,0;9941,0
GS5326;2023;13144,0;10000,0;3288,0
GS5329;2018;5000,0;20356,0;10000,0
GS5329;2019;5000,0;10000,0;10000,0
GS5329;2020;19950,0;10000,0;7993,0
GS5329;2021;405,0;3551,0;7270,0
GS5329;2022;3625,0;4442,0;4374,0
GS5330;2020;13833,0;10000,0;7386,0
GS5330;2021;14273,0;3281,0;6837,0
GS5330;2022;5200,0;4105,0;4354,0
GS5330;2023;1026,0;6837,0;151,0
GS5331;2019;2827,0;10000,0;10000,0
GS5331;2020;16064,0;10000,0;8719,0
GS5331;2021;588,0;3873,0;8270,0
GS5331;2022;9800,0;4846,0;4896,0
GS5331;2023;9206,0;8270,0;310,0
GS5332;2019;2125,0;10000,0;10000,0
GS5332;2020;14177,0;10000,0;7374,0
GS5332;2021;2497,0;3276,0;6549,0
GS5332;2022;2500,0;4098,0;3380,0
GS5332;2023;774,0;6549,0;426,0
GS5335;2019;8431,0;10000,0;10000,0
GS5335;2020;9800,0;10000,0;8860,0
GS5335;2021;372,0;3936,0;6914,0
GS5335;2022;7463,0;4924,0;2963,0
GS5335;2023;8450,0;6914,0;575,0
GS5336;2019;3925,0;10000,0;10000,0
GS5336;2020;9800,0;10000,0;7358,0
GS5336;2021;3124,0;3268,0;6542,0
GS5337;2020;7350,0;10000,0;9162,0
GS5337;2021;6240,0;4070,0;7246,0
GS5337;2022;3402,0;5092,0;4082,0
GS5337;2023;49,0;7246,0;1505,0
GS5338;2019;13923,0;10000,0;10000,0
GS5338;2020;2000,0;10000,0;9468,0
GS5338;2021;324,0;4206,0;9059,0
GS5339;2019;11094,0;10000,0;10000,0
GS5339;2020;4983,0;10000,0;9579,0
GS5339;2021;1751,0;4255,0;8104,0
GS5339;2023;248,0;8104,0;638,0
GS5340;2019;1489,0;10000,0;10000,0
GS5340;2020;11625,0;10000,0;9435,0
GS5340;2021;4478,0;4191,0;9229,0
GS5340;2023;1285,0;9229,0;693,0
GS5341;2020;11635,0;10000,0;10000,0
GS5341;2021;2987,0;4578,0;9467,0
GS5341;2022;4778,0;5422,0;4668,0
GS5342;2020;9820,0;10000,0;8889,0
GS5342;2021;12614,0;3949,0;7673,0
GS5342;2022;940,0;4940,0;3837,0
GS5342;2023;316,0;7673,0;1520,0
GS5343;2020;9023,0;10000,0;9496,0
GS5343;2021;12211,0;4218,0;8809,0
GS5343;2022;1381,0;5278,0;4191,0
GS5343;2023;100,0;8809,0;1877,0
GS5344;2020;9902,0;10000,0;9107,0
GS5344;2021;5368,0;4046,0;9027,0
GS5344;2022;11526,0;5061,0;4740,0
GS5344;2023;1662,0;9027,0;1945,0
GS5392;2018;7679,0;17763,0;10000,0
GS5392;2019;9730,0;10000,0;8545,0
GS5392;2020;4148,0;10000,0;3210,0
GS5393;2018;5562,0;17641,0;10000,0
GS5393;2019;11727,0;10000,0;8545,0
GS5393;2020;4942,0;10000,0;3210,0
GS5394;2020;2429,0;9830,0;3209,0
GS5395;2019;3648,0;10000,0;8545,0
GS5395;2020;12629,0;10000,0;3210,0
GS5396;2019;9066,0;9917,0;8269,0
GS5396;2020;3923,0;9917,0;2568,0
GS5417;2020;93887,0;95775,0;33013,0
GS5417;2021;45232,0;44228,0;19649,0
GS5418;2020;52573,0;58033,0;36238,0
GS5418;2021;39888,0;48549,0;35047,0
GS5418;2022;3765,0;38685,0;3638,0
GS5434;2018;84,0;4772,0;5936,0
GS5434;2020;3401,0;12181,0;5041,0
GS5434;2022;5039,0;5158,0;3534,0
GS5434;2023;3003,0;3587,0;3880,0
GS5437;2020;13944,0;10000,0;6597,0
GS5437;2021;3401,0;2930,0;6465,0
GS5437;2022;1200,0;3667,0;3838,0
GS5437;2023;6462,0;6465,0;1568,0
GS5438;2020;14741,0;10000,0;6532,0
GS5438;2021;18172,0;2902,0;6426,0
GS5438;2022;1713,0;3630,0;4024,0
GS5438;2023;165,0;6426,0;1472,0
GS5439;2020;11241,0;10000,0;7765,0
GS5439;2021;13049,0;3450,0;8140,0
GS5439;2022;713,0;4315,0;4028,0
GS5439;2023;656,0;8140,0;1638,0
GS5440;2020;11017,0;10000,0;6902,0
GS5440;2021;19617,0;3066,0;6911,0
GS5440;2022;101,0;3836,0;3747,0
GS5440;2023;1278,0;6911,0;1457,0
GS5441;2020;10471,0;10000,0;6471,0
GS5441;2021;11490,0;2875,0;5858,0
GS5441;2022;310,0;3596,0;3325,0
GS5441;2023;2633,0;5858,0;1671,0
GS5444;2019;11472,0;11472,0;10000,0
GS5444;2020;7050,0;10000,0;10000,0
GS5444;2021;722,0;10000,0;10000,0
GS5463;2020;14981,0;25302,0;26130,0
GS5463;2021;11824,0;19438,0;28245,0
GS5519;2020;11112,0;231395,0;285608,0
GS5519;2021;26800,0;241065,0;144332,0
GS5519;2022;50570,0;276520,0;143646,0
GS5519;2023;42644,0;193829,0;102514,0
GS5523;2020;10000,0;266846,0;302863,0
GS5523;2021;69809,0;466556,0;188872,0
GS5523;2022;28895,0;229697,0;156605,0
GS5614;2019;33,0;268482,0;191343,0
GS5614;2021;282873,0;544454,0;160207,0
GS5634;2019;7022,0;12492,0;6118,0
GS5634;2021;4124,0;7395,0;3560,0
GS5634;2022;6022,0;4741,0;2268,0
GS5635;2019;7034,0;12516,0;6128,0
GS5635;2021;653,0;7408,0;3547,0
GS5635;2022;1330,0;4724,0;2260,0
GS5636;2019;7026,0;12507,0;6048,0
GS5636;2021;6925,0;7311,0;3497,0
GS5636;2022;5996,0;4657,0;2228,0
GS5637;2019;5106,0;12522,0;6094,0
GS5637;2021;9068,0;7366,0;3562,0
GS5637;2022;342,0;4744,0;2269,0
GS5642;2019;11237,0;231026,0;277373,0
GS5642;2020;110986,0;428427,0;414682,0
GS5642;2021;404985,0;462795,0;510271,0
GS5642;2022;425410,0;935264,0;516426,0
GS5642;2023;512548,0;492874,0;102268,0
GS5643;2019;19200,0;15162,0;16020,0
GS5643;2020;8912,0;16251,0;15722,0
GS5643;2021;26553,0;15838,0;15517,0
GS5643;2022;8839,0;15565,0;15619,0
GS5643;2023;8342,0;15468,0;7819,0
GS5698;2019;84825,0;107898,0;130085,0
GS5699;2018;50000,0;78149,0;53039,0
GS5780;2020;1021,0;1021,0;582,0
GS5780;2021;2586,0;2637,0;376,0
GS5781;2020;4547,0;13541,0;5545,0
GS5781;2022;8586,0;5674,0;3887,0
GS5781;2023;4579,0;3946,0;4268,0
GS5782;2018;6300,0;7216,0;7527,0
GS5782;2020;1569,0;13541,0;5545,0
GS5782;2022;5798,0;5674,0;3887,0
GS5782;2023;10477,0;3946,0;4268,0
GS5783;2020;12109,0;14593,0;6050,0
GS5783;2022;4073,0;6191,0;4241,0
GS5783;2023;3029,0;4305,0;4656,0
GS5796;2021;5000,0;8970,0;205,0
GS5799;2021;116336,0;306466,0;119022,0
GS5799;2022;76362,0;47410,0;102632,0
GS5801;2021;3880,0;13926,0;14531,0
GS5801;2022;28319,0;13834,0;15564,0
GS5801;2023;8556,0;14733,0;3966,0
GS5825;2020;400,0;20198,0;5271,0
GS5825;2021;13620,0;3531,0;3736,0
GS5825;2022;7202,0;4322,0;3923,0
GS5825;2023;7587,0;7422,0;4000,0
